Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Temperature,Solar Zenith Angle
2016,3,4,5,30,0,0,0,12,103.48
2016,3,4,6,0,0,0,0,12,97.51
2016,3,4,6,30,0,0,0,13,91.56
2016,3,4,7,0,21,21,0,14,85.66
2016,3,4,7,30,62,61,7,14,79.86
2016,3,4,8,0,108,102,25,15,74.19
2016,3,4,8,30,155,141,38,16,68.71000000000001
2016,3,4,9,0,192,176,35,17,63.49
2016,3,4,9,30,198,190,15,17,58.61
2016,3,4,10,0,222,212,16,18,54.17
2016,3,4,10,30,199,196,5,18,50.3
2016,3,4,11,0,157,157,0,19,47.14
2016,3,4,11,30,333,302,43,18,44.86
2016,3,4,12,0,193,190,4,18,43.59
2016,3,4,12,30,115,115,0,18,43.43
2016,3,4,13,0,22,22,0,18,44.38
2016,3,4,13,30,21,21,0,17,46.39
2016,3,4,14,0,94,94,0,17,49.31
2016,3,4,14,30,90,90,0,17,52.99
2016,3,4,15,0,10,10,0,17,57.28
2016,3,4,15,30,120,120,0,16,62.04
2016,3,4,16,0,59,59,0,16,67.17
2016,3,4,16,30,42,42,0,16,72.58
2016,3,4,17,0,25,25,0,16,78.19
2016,3,4,17,30,10,10,0,15,83.96000000000001
2016,3,4,18,0,0,0,0,15,89.82000000000001
2016,3,4,18,30,0,0,0,15,95.76
2016,3,4,19,0,0,0,0,15,101.72
2016,3,4,19,30,0,0,0,15,107.66
2016,3,4,20,0,0,0,0,15,113.55
2016,3,4,20,30,0,0,0,15,119.34
2016,3,4,21,0,0,0,0,15,124.97
2016,3,4,21,30,0,0,0,14,130.36
2016,3,4,22,0,0,0,0,14,135.39
2016,3,4,22,30,0,0,0,14,139.92000000000002
2016,3,4,23,0,0,0,0,14,143.74
2016,3,4,23,30,0,0,0,14,146.59
2016,3,5,0,0,0,0,0,14,148.21
2016,3,5,0,30,0,0,0,14,148.4
2016,3,5,1,0,0,0,0,14,147.13
2016,3,5,1,30,0,0,0,14,144.57
2016,3,5,2,0,0,0,0,14,140.97
2016,3,5,2,30,0,0,0,14,136.59
2016,3,5,3,0,0,0,0,14,131.67000000000002
2016,3,5,3,30,0,0,0,14,126.36
2016,3,5,4,0,0,0,0,14,120.78
2016,3,5,4,30,0,0,0,14,115.02
2016,3,5,5,0,0,0,0,14,109.14
2016,3,5,5,30,0,0,0,14,103.2
2016,3,5,6,0,0,0,0,14,97.23
2016,3,5,6,30,0,0,0,14,91.28
2016,3,5,7,0,17,17,0,15,85.38
2016,3,5,7,30,50,50,0,15,79.56
2016,3,5,8,0,86,86,0,16,73.89
2016,3,5,8,30,122,122,0,16,68.4
2016,3,5,9,0,19,19,0,16,63.17
2016,3,5,9,30,147,147,0,16,58.27
2016,3,5,10,0,150,150,0,17,53.82
2016,3,5,10,30,163,163,0,18,49.93
2016,3,5,11,0,133,133,0,19,46.76
2016,3,5,11,30,95,95,0,19,44.47
2016,3,5,12,0,71,71,0,20,43.2
2016,3,5,12,30,496,358,189,19,43.04
2016,3,5,13,0,389,334,76,19,44.01
2016,3,5,13,30,374,317,81,18,46.04
2016,3,5,14,0,282,262,30,17,48.99
2016,3,5,14,30,69,69,0,17,52.69
2016,3,5,15,0,50,50,0,17,57.01
2016,3,5,15,30,7,7,0,16,61.79
2016,3,5,16,0,7,7,0,16,66.94
2016,3,5,16,30,5,5,0,15,72.36
2016,3,5,17,0,3,3,0,15,77.99
2016,3,5,17,30,1,1,0,15,83.76
2016,3,5,18,0,0,0,0,15,89.63
2016,3,5,18,30,0,0,0,14,95.57
2016,3,5,19,0,0,0,0,14,101.53
2016,3,5,19,30,0,0,0,14,107.47
2016,3,5,20,0,0,0,0,14,113.36
2016,3,5,20,30,0,0,0,14,119.14
2016,3,5,21,0,0,0,0,14,124.75
2016,3,5,21,30,0,0,0,14,130.12
2016,3,5,22,0,0,0,0,14,135.13
2016,3,5,22,30,0,0,0,13,139.63
2016,3,5,23,0,0,0,0,13,143.42000000000002
2016,3,5,23,30,0,0,0,12,146.24
2016,3,6,0,0,0,0,0,12,147.83
2016,3,6,0,30,0,0,0,11,148.01
2016,3,6,1,0,0,0,0,11,146.74
2016,3,6,1,30,0,0,0,11,144.19
2016,3,6,2,0,0,0,0,11,140.61
2016,3,6,2,30,0,0,0,10,136.26
2016,3,6,3,0,0,0,0,10,131.35
2016,3,6,3,30,0,0,0,10,126.05
2016,3,6,4,0,0,0,0,10,120.49
2016,3,6,4,30,0,0,0,10,114.73
2016,3,6,5,0,0,0,0,10,108.86
2016,3,6,5,30,0,0,0,10,102.92
2016,3,6,6,0,0,0,0,10,96.95
2016,3,6,6,30,0,0,0,11,91.0
2016,3,6,7,0,49,36,148,12,85.09
2016,3,6,7,30,136,67,373,12,79.27
2016,3,6,8,0,237,85,539,13,73.59
2016,3,6,8,30,338,99,640,13,68.09
2016,3,6,9,0,210,187,51,14,62.84
2016,3,6,9,30,390,219,321,14,57.93
2016,3,6,10,0,340,273,112,15,53.46
2016,3,6,10,30,578,201,581,15,49.56
2016,3,6,11,0,511,319,277,15,46.38
2016,3,6,11,30,588,308,389,15,44.08
2016,3,6,12,0,443,355,118,15,42.81
2016,3,6,12,30,623,300,438,15,42.66
2016,3,6,13,0,370,326,61,15,43.65
2016,3,6,13,30,355,313,59,15,45.69
2016,3,6,14,0,555,258,449,15,48.67
2016,3,6,14,30,311,269,68,15,52.4
2016,3,6,15,0,321,249,132,15,56.73
2016,3,6,15,30,263,208,114,14,61.54
2016,3,6,16,0,127,127,0,14,66.71000000000001
2016,3,6,16,30,92,92,0,13,72.14
2016,3,6,17,0,56,56,0,12,77.78
2016,3,6,17,30,24,24,0,12,83.56
2016,3,6,18,0,0,0,0,12,89.44
2016,3,6,18,30,0,0,0,11,95.38
2016,3,6,19,0,0,0,0,11,101.34
2016,3,6,19,30,0,0,0,11,107.28
2016,3,6,20,0,0,0,0,11,113.16
2016,3,6,20,30,0,0,0,11,118.93
2016,3,6,21,0,0,0,0,11,124.53
2016,3,6,21,30,0,0,0,11,129.88
2016,3,6,22,0,0,0,0,11,134.87
2016,3,6,22,30,0,0,0,11,139.34
2016,3,6,23,0,0,0,0,11,143.1
2016,3,6,23,30,0,0,0,11,145.89
2016,3,7,0,0,0,0,0,11,147.45000000000002
2016,3,7,0,30,0,0,0,11,147.62
2016,3,7,1,0,0,0,0,11,146.35
2016,3,7,1,30,0,0,0,10,143.81
2016,3,7,2,0,0,0,0,10,140.25
2016,3,7,2,30,0,0,0,9,135.91
2016,3,7,3,0,0,0,0,9,131.02
2016,3,7,3,30,0,0,0,8,125.74
2016,3,7,4,0,0,0,0,8,120.19
2016,3,7,4,30,0,0,0,8,114.44
2016,3,7,5,0,0,0,0,8,108.58
2016,3,7,5,30,0,0,0,8,102.64
2016,3,7,6,0,0,0,0,8,96.67
2016,3,7,6,30,0,0,0,8,90.71
2016,3,7,7,0,34,31,32,9,84.8
2016,3,7,7,30,88,73,82,9,78.98
2016,3,7,8,0,148,116,111,10,73.29
2016,3,7,8,30,208,158,133,10,67.78
2016,3,7,9,0,334,181,331,10,62.52
2016,3,7,9,30,478,137,635,10,57.59
2016,3,7,10,0,618,91,878,11,53.11
2016,3,7,10,30,592,195,608,11,49.19
2016,3,7,11,0,734,94,920,12,45.99
2016,3,7,11,30,627,270,493,12,43.68
2016,3,7,12,0,20,20,0,12,42.41
2016,3,7,12,30,94,94,0,12,42.27
2016,3,7,13,0,315,293,30,12,43.28
2016,3,7,13,30,259,248,15,12,45.35
2016,3,7,14,0,441,316,188,12,48.35
2016,3,7,14,30,142,142,0,12,52.1
2016,3,7,15,0,255,229,46,12,56.47
2016,3,7,15,30,178,172,12,12,61.29
2016,3,7,16,0,164,153,28,12,66.48
2016,3,7,16,30,119,114,14,11,71.93
2016,3,7,17,0,74,74,0,11,77.58
2016,3,7,17,30,32,32,0,10,83.37
2016,3,7,18,0,0,0,0,9,89.25
2016,3,7,18,30,0,0,0,8,95.2
2016,3,7,19,0,0,0,0,8,101.16
2016,3,7,19,30,0,0,0,8,107.09
2016,3,7,20,0,0,0,0,8,112.97
2016,3,7,20,30,0,0,0,8,118.73
2016,3,7,21,0,0,0,0,8,124.31
2016,3,7,21,30,0,0,0,8,129.64
2016,3,7,22,0,0,0,0,8,134.6
2016,3,7,22,30,0,0,0,7,139.05
2016,3,7,23,0,0,0,0,7,142.77
2016,3,7,23,30,0,0,0,7,145.53
2016,3,8,0,0,0,0,0,7,147.07
2016,3,8,0,30,0,0,0,6,147.22
2016,3,8,1,0,0,0,0,6,145.96
2016,3,8,1,30,0,0,0,6,143.43
2016,3,8,2,0,0,0,0,6,139.88
2016,3,8,2,30,0,0,0,6,135.57
2016,3,8,3,0,0,0,0,6,130.7
2016,3,8,3,30,0,0,0,6,125.43
2016,3,8,4,0,0,0,0,6,119.89
2016,3,8,4,30,0,0,0,6,114.15
2016,3,8,5,0,0,0,0,6,108.29
2016,3,8,5,30,0,0,0,6,102.35
2016,3,8,6,0,0,0,0,6,96.39
2016,3,8,6,30,0,0,0,7,90.42
2016,3,8,7,0,63,33,314,9,84.51
2016,3,8,7,30,157,54,527,10,78.68
2016,3,8,8,0,259,69,649,11,72.98
2016,3,8,8,30,361,80,732,12,67.46000000000001
2016,3,8,9,0,453,96,764,13,62.190000000000005
2016,3,8,9,30,540,104,806,13,57.25
2016,3,8,10,0,613,115,822,14,52.75
2016,3,8,10,30,588,204,582,14,48.82
2016,3,8,11,0,723,120,861,14,45.61
2016,3,8,11,30,621,285,461,14,43.29
2016,3,8,12,0,595,333,353,14,42.02
2016,3,8,12,30,465,364,135,14,41.89
2016,3,8,13,0,277,264,18,14,42.91
2016,3,8,13,30,306,284,30,14,45.0
2016,3,8,14,0,323,289,51,14,48.03
2016,3,8,14,30,484,257,368,13,51.81
2016,3,8,15,0,364,250,203,13,56.2
2016,3,8,15,30,92,92,0,12,61.05
2016,3,8,16,0,143,141,6,12,66.25
2016,3,8,16,30,105,105,0,11,71.71000000000001
2016,3,8,17,0,66,66,0,11,77.37
2016,3,8,17,30,30,30,0,10,83.17
2016,3,8,18,0,0,0,0,10,89.06
2016,3,8,18,30,0,0,0,9,95.01
2016,3,8,19,0,0,0,0,9,100.97
2016,3,8,19,30,0,0,0,9,106.9
2016,3,8,20,0,0,0,0,9,112.77
2016,3,8,20,30,0,0,0,9,118.52
2016,3,8,21,0,0,0,0,9,124.09
2016,3,8,21,30,0,0,0,9,129.4
2016,3,8,22,0,0,0,0,9,134.34
2016,3,8,22,30,0,0,0,9,138.76
2016,3,8,23,0,0,0,0,9,142.45000000000002
2016,3,8,23,30,0,0,0,9,145.18
2016,3,9,0,0,0,0,0,10,146.69
2016,3,9,0,30,0,0,0,10,146.83
2016,3,9,1,0,0,0,0,10,145.56
2016,3,9,1,30,0,0,0,10,143.05
2016,3,9,2,0,0,0,0,10,139.52
2016,3,9,2,30,0,0,0,10,135.22
2016,3,9,3,0,0,0,0,10,130.37
2016,3,9,3,30,0,0,0,9,125.11
2016,3,9,4,0,0,0,0,9,119.58
2016,3,9,4,30,0,0,0,9,113.85
2016,3,9,5,0,0,0,0,9,108.0
2016,3,9,5,30,0,0,0,9,102.07
2016,3,9,6,0,0,0,0,10,96.1
2016,3,9,6,30,0,0,0,10,90.13
2016,3,9,7,0,63,33,298,11,84.22
2016,3,9,7,30,154,54,499,11,78.39
2016,3,9,8,0,20,20,0,12,72.68
2016,3,9,8,30,28,28,0,13,67.15
2016,3,9,9,0,200,185,32,14,61.86
2016,3,9,9,30,350,245,192,14,56.91
2016,3,9,10,0,532,192,556,15,52.39
2016,3,9,10,30,668,116,832,16,48.44
2016,3,9,11,0,588,292,420,17,45.22
2016,3,9,11,30,616,303,428,17,42.89
2016,3,9,12,0,617,324,392,18,41.62
2016,3,9,12,30,513,367,194,18,41.5
2016,3,9,13,0,480,361,162,19,42.54
2016,3,9,13,30,485,343,199,19,44.66
2016,3,9,14,0,497,308,281,19,47.71
2016,3,9,14,30,364,289,120,19,51.52
2016,3,9,15,0,399,242,280,19,55.93
2016,3,9,15,30,201,188,27,18,60.8
2016,3,9,16,0,189,165,58,18,66.02
2016,3,9,16,30,138,125,42,17,71.5
2016,3,9,17,0,88,82,26,16,77.17
2016,3,9,17,30,40,40,0,15,82.98
2016,3,9,18,0,5,5,0,14,88.88
2016,3,9,18,30,0,0,0,13,94.82
2016,3,9,19,0,0,0,0,13,100.78
2016,3,9,19,30,0,0,0,13,106.71
2016,3,9,20,0,0,0,0,13,112.57
2016,3,9,20,30,0,0,0,12,118.31
2016,3,9,21,0,0,0,0,12,123.87
2016,3,9,21,30,0,0,0,12,129.16
2016,3,9,22,0,0,0,0,12,134.08
2016,3,9,22,30,0,0,0,12,138.46
2016,3,9,23,0,0,0,0,12,142.12
2016,3,9,23,30,0,0,0,12,144.82
2016,3,10,0,0,0,0,0,12,146.31
2016,3,10,0,30,0,0,0,11,146.43
2016,3,10,1,0,0,0,0,11,145.17000000000002
2016,3,10,1,30,0,0,0,11,142.66
2016,3,10,2,0,0,0,0,11,139.15
2016,3,10,2,30,0,0,0,11,134.87
2016,3,10,3,0,0,0,0,11,130.04
2016,3,10,3,30,0,0,0,11,124.8
2016,3,10,4,0,0,0,0,11,119.27
2016,3,10,4,30,0,0,0,10,113.56
2016,3,10,5,0,0,0,0,10,107.71
2016,3,10,5,30,0,0,0,10,101.78
2016,3,10,6,0,0,0,0,11,95.81
2016,3,10,6,30,0,0,0,12,89.85000000000001
2016,3,10,7,0,45,37,75,13,83.93
2016,3,10,7,30,108,79,137,14,78.09
2016,3,10,8,0,175,122,174,15,72.37
2016,3,10,8,30,242,162,203,16,66.83
2016,3,10,9,0,216,194,46,17,61.53
2016,3,10,9,30,216,205,19,17,56.57
2016,3,10,10,0,435,278,256,18,52.03
2016,3,10,10,30,126,126,0,18,48.07
2016,3,10,11,0,494,340,218,19,44.83
2016,3,10,11,30,598,324,372,19,42.5
2016,3,10,12,0,610,329,374,19,41.22
2016,3,10,12,30,116,116,0,19,41.11
2016,3,10,13,0,130,130,0,19,42.17
2016,3,10,13,30,167,166,1,19,44.31
2016,3,10,14,0,133,133,0,19,47.39
2016,3,10,14,30,150,150,0,19,51.23
2016,3,10,15,0,70,70,0,19,55.66
2016,3,10,15,30,46,46,0,18,60.56
2016,3,10,16,0,85,85,0,18,65.79
2016,3,10,16,30,62,62,0,17,71.29
2016,3,10,17,0,39,39,0,16,76.97
2016,3,10,17,30,18,18,0,15,82.79
2016,3,10,18,0,2,2,0,14,88.69
2016,3,10,18,30,0,0,0,14,94.64
2016,3,10,19,0,0,0,0,14,100.6
2016,3,10,19,30,0,0,0,14,106.52
2016,3,10,20,0,0,0,0,14,112.37
2016,3,10,20,30,0,0,0,14,118.1
2016,3,10,21,0,0,0,0,14,123.65
2016,3,10,21,30,0,0,0,14,128.92000000000002
2016,3,10,22,0,0,0,0,14,133.81
2016,3,10,22,30,0,0,0,13,138.17000000000002
2016,3,10,23,0,0,0,0,13,141.8
2016,3,10,23,30,0,0,0,13,144.46
2016,3,11,0,0,0,0,0,13,145.93
2016,3,11,0,30,0,0,0,13,146.03
2016,3,11,1,0,0,0,0,13,144.77
2016,3,11,1,30,0,0,0,13,142.28
2016,3,11,2,0,0,0,0,13,138.78
2016,3,11,2,30,0,0,0,13,134.52
2016,3,11,3,0,0,0,0,13,129.7
2016,3,11,3,30,0,0,0,13,124.48
2016,3,11,4,0,0,0,0,13,118.97
2016,3,11,4,30,0,0,0,13,113.26
2016,3,11,5,0,0,0,0,13,107.41
2016,3,11,5,30,0,0,0,13,101.49
2016,3,11,6,0,0,0,0,13,95.52
2016,3,11,6,30,0,0,0,13,89.56
2016,3,11,7,0,7,7,0,13,83.63
2016,3,11,7,30,17,17,0,12,77.79
2016,3,11,8,0,28,28,0,12,72.06
2016,3,11,8,30,39,39,0,12,66.51
2016,3,11,9,0,64,64,0,13,61.2
2016,3,11,9,30,90,90,0,13,56.22
2016,3,11,10,0,273,251,35,14,51.67
2016,3,11,10,30,157,157,0,14,47.69
2016,3,11,11,0,109,109,0,15,44.44
2016,3,11,11,30,167,165,1,14,42.1
2016,3,11,12,0,75,75,0,14,40.83
2016,3,11,12,30,439,365,98,14,40.72
2016,3,11,13,0,657,271,517,14,41.8
2016,3,11,13,30,158,158,0,14,43.97
2016,3,11,14,0,102,102,0,14,47.07
2016,3,11,14,30,167,166,0,13,50.94
2016,3,11,15,0,94,94,0,13,55.4
2016,3,11,15,30,275,218,115,12,60.31
2016,3,11,16,0,240,175,158,12,65.57000000000001
2016,3,11,16,30,178,134,136,11,71.08
2016,3,11,17,0,111,90,92,11,76.77
2016,3,11,17,30,52,46,47,10,82.59
2016,3,11,18,0,7,7,0,10,88.5
2016,3,11,18,30,0,0,0,10,94.45
2016,3,11,19,0,0,0,0,10,100.41
2016,3,11,19,30,0,0,0,10,106.33
2016,3,11,20,0,0,0,0,10,112.18
2016,3,11,20,30,0,0,0,10,117.9
2016,3,11,21,0,0,0,0,10,123.42
2016,3,11,21,30,0,0,0,10,128.68
2016,3,11,22,0,0,0,0,10,133.54
2016,3,11,22,30,0,0,0,10,137.87
2016,3,11,23,0,0,0,0,10,141.47
2016,3,11,23,30,0,0,0,9,144.1
2016,3,12,0,0,0,0,0,9,145.54
2016,3,12,0,30,0,0,0,8,145.64
2016,3,12,1,0,0,0,0,8,144.37
2016,3,12,1,30,0,0,0,8,141.89
2016,3,12,2,0,0,0,0,8,138.41
2016,3,12,2,30,0,0,0,7,134.17000000000002
2016,3,12,3,0,0,0,0,7,129.37
2016,3,12,3,30,0,0,0,7,124.15
2016,3,12,4,0,0,0,0,7,118.66
2016,3,12,4,30,0,0,0,7,112.95
2016,3,12,5,0,0,0,0,8,107.12
2016,3,12,5,30,0,0,0,8,101.19
2016,3,12,6,0,0,0,0,8,95.23
2016,3,12,6,30,0,0,0,9,89.26
2016,3,12,7,0,33,33,0,10,83.34
2016,3,12,7,30,77,76,5,10,77.48
2016,3,12,8,0,127,119,23,11,71.75
2016,3,12,8,30,176,159,41,11,66.19
2016,3,12,9,0,227,201,53,12,60.870000000000005
2016,3,12,9,30,229,215,25,12,55.870000000000005
2016,3,12,10,0,429,287,226,13,51.31
2016,3,12,10,30,199,196,5,13,47.31
2016,3,12,11,0,369,323,62,14,44.05
2016,3,12,11,30,402,346,74,14,41.7
2016,3,12,12,0,375,336,51,14,40.43
2016,3,12,12,30,362,329,44,14,40.34
2016,3,12,13,0,188,185,4,14,41.43
2016,3,12,13,30,62,62,0,14,43.63
2016,3,12,14,0,58,58,0,14,46.76
2016,3,12,14,30,137,137,0,14,50.65
2016,3,12,15,0,158,158,0,14,55.14
2016,3,12,15,30,135,135,0,14,60.07
2016,3,12,16,0,15,15,0,14,65.34
2016,3,12,16,30,11,11,0,13,70.87
2016,3,12,17,0,7,7,0,13,76.57000000000001
2016,3,12,17,30,3,3,0,12,82.4
2016,3,12,18,0,0,0,0,12,88.31
2016,3,12,18,30,0,0,0,12,94.27
2016,3,12,19,0,0,0,0,12,100.22
2016,3,12,19,30,0,0,0,12,106.14
2016,3,12,20,0,0,0,0,13,111.98
2016,3,12,20,30,0,0,0,13,117.69
2016,3,12,21,0,0,0,0,13,123.2
2016,3,12,21,30,0,0,0,13,128.43
2016,3,12,22,0,0,0,0,13,133.27
2016,3,12,22,30,0,0,0,13,137.57
2016,3,12,23,0,0,0,0,13,141.14
2016,3,12,23,30,0,0,0,13,143.74
2016,3,13,0,0,0,0,0,13,145.16
2016,3,13,0,30,0,0,0,13,145.24
2016,3,13,1,0,0,0,0,13,143.98
2016,3,13,1,30,0,0,0,13,141.5
2016,3,13,2,0,0,0,0,13,138.04
2016,3,13,2,30,0,0,0,13,133.82
2016,3,13,3,0,0,0,0,13,129.03
2016,3,13,3,30,0,0,0,13,123.83
2016,3,13,4,0,0,0,0,13,118.34
2016,3,13,4,30,0,0,0,13,112.65
2016,3,13,5,0,0,0,0,13,106.82
2016,3,13,5,30,0,0,0,13,100.9
2016,3,13,6,0,0,0,0,13,94.94
2016,3,13,6,30,0,0,0,13,88.97
2016,3,13,7,0,6,6,0,13,83.04
2016,3,13,7,30,14,14,0,13,77.18
2016,3,13,8,0,23,23,0,14,71.44
2016,3,13,8,30,32,32,0,14,65.87
2016,3,13,9,0,38,38,0,14,60.54
2016,3,13,9,30,107,107,0,14,55.53
2016,3,13,10,0,47,47,0,14,50.95
2016,3,13,10,30,99,99,0,14,46.94
2016,3,13,11,0,143,143,0,15,43.66
2016,3,13,11,30,152,152,0,15,41.3
2016,3,13,12,0,118,118,0,15,40.03
2016,3,13,12,30,199,195,5,15,39.95
2016,3,13,13,0,207,202,6,15,41.06
2016,3,13,13,30,288,273,21,15,43.28
2016,3,13,14,0,215,210,7,15,46.44
2016,3,13,14,30,151,151,0,15,50.36
2016,3,13,15,0,69,69,0,15,54.870000000000005
2016,3,13,15,30,63,63,0,14,59.83
2016,3,13,16,0,96,96,0,14,65.12
2016,3,13,16,30,71,71,0,14,70.66
2016,3,13,17,0,46,46,0,14,76.37
2016,3,13,17,30,22,22,0,14,82.21000000000001
2016,3,13,18,0,4,4,0,14,88.13
2016,3,13,18,30,0,0,0,14,94.09
2016,3,13,19,0,0,0,0,14,100.04
2016,3,13,19,30,0,0,0,13,105.95
2016,3,13,20,0,0,0,0,13,111.78
2016,3,13,20,30,0,0,0,12,117.48
2016,3,13,21,0,0,0,0,12,122.97
2016,3,13,21,30,0,0,0,12,128.19
2016,3,13,22,0,0,0,0,12,133.0
2016,3,13,22,30,0,0,0,11,137.27
2016,3,13,23,0,0,0,0,11,140.81
2016,3,13,23,30,0,0,0,11,143.38
2016,3,14,0,0,0,0,0,11,144.77
2016,3,14,0,30,0,0,0,11,144.84
2016,3,14,1,0,0,0,0,11,143.58
2016,3,14,1,30,0,0,0,11,141.11
2016,3,14,2,0,0,0,0,11,137.67000000000002
2016,3,14,2,30,0,0,0,11,133.46
2016,3,14,3,0,0,0,0,11,128.69
2016,3,14,3,30,0,0,0,10,123.51
2016,3,14,4,0,0,0,0,10,118.03
2016,3,14,4,30,0,0,0,9,112.34
2016,3,14,5,0,0,0,0,9,106.52
2016,3,14,5,30,0,0,0,9,100.6
2016,3,14,6,0,0,0,0,9,94.64
2016,3,14,6,30,11,11,0,10,88.68
2016,3,14,7,0,73,49,187,11,82.74
2016,3,14,7,30,158,84,326,11,76.88
2016,3,14,8,0,249,116,408,12,71.13
2016,3,14,8,30,340,117,538,12,65.55
2016,3,14,9,0,386,181,414,13,60.21
2016,3,14,9,30,411,246,289,13,55.18
2016,3,14,10,0,496,265,363,14,50.59
2016,3,14,10,30,533,303,335,14,46.56
2016,3,14,11,0,649,247,552,14,43.27
2016,3,14,11,30,700,243,604,14,40.9
2016,3,14,12,0,681,280,520,15,39.63
2016,3,14,12,30,664,300,471,15,39.56
2016,3,14,13,0,679,265,546,15,40.69
2016,3,14,13,30,632,272,492,15,42.94
2016,3,14,14,0,586,266,462,15,46.13
2016,3,14,14,30,643,142,780,15,50.08
2016,3,14,15,0,567,134,747,15,54.61
2016,3,14,15,30,481,126,701,14,59.59
2016,3,14,16,0,386,114,641,14,64.9
2016,3,14,16,30,285,99,556,13,70.45
2016,3,14,17,0,184,80,432,12,76.18
2016,3,14,17,30,89,53,255,11,82.02
2016,3,14,18,0,16,15,35,10,87.94
2016,3,14,18,30,0,0,0,9,93.9
2016,3,14,19,0,0,0,0,9,99.85
2016,3,14,19,30,0,0,0,8,105.76
2016,3,14,20,0,0,0,0,8,111.58
2016,3,14,20,30,0,0,0,8,117.27
2016,3,14,21,0,0,0,0,8,122.75
2016,3,14,21,30,0,0,0,8,127.94
2016,3,14,22,0,0,0,0,8,132.73
2016,3,14,22,30,0,0,0,7,136.98
2016,3,14,23,0,0,0,0,7,140.48
2016,3,14,23,30,0,0,0,7,143.02
2016,3,15,0,0,0,0,0,7,144.39
2016,3,15,0,30,0,0,0,7,144.44
2016,3,15,1,0,0,0,0,7,143.18
2016,3,15,1,30,0,0,0,7,140.72
2016,3,15,2,0,0,0,0,7,137.29
2016,3,15,2,30,0,0,0,7,133.1
2016,3,15,3,0,0,0,0,7,128.35
2016,3,15,3,30,0,0,0,7,123.18
2016,3,15,4,0,0,0,0,7,117.71
2016,3,15,4,30,0,0,0,6,112.04
2016,3,15,5,0,0,0,0,6,106.22
2016,3,15,5,30,0,0,0,6,100.31
2016,3,15,6,0,0,0,0,7,94.35
2016,3,15,6,30,14,13,53,8,88.38
2016,3,15,7,0,88,45,328,9,82.44
2016,3,15,7,30,185,66,508,10,76.58
2016,3,15,8,0,290,78,644,11,70.82000000000001
2016,3,15,8,30,391,89,722,12,65.23
2016,3,15,9,0,489,94,788,14,59.870000000000005
2016,3,15,9,30,576,100,827,15,54.83
2016,3,15,10,0,653,103,859,16,50.22
2016,3,15,10,30,716,107,879,16,46.18
2016,3,15,11,0,686,218,639,17,42.88
2016,3,15,11,30,716,226,644,17,40.5
2016,3,15,12,0,710,254,588,17,39.23
2016,3,15,12,30,710,264,575,17,39.17
2016,3,15,13,0,804,104,917,18,40.33
2016,3,15,13,30,772,102,910,18,42.6
2016,3,15,14,0,725,98,899,18,45.82
2016,3,15,14,30,664,95,881,17,49.79
2016,3,15,15,0,589,90,856,17,54.35
2016,3,15,15,30,503,85,821,16,59.35
2016,3,15,16,0,408,77,774,16,64.68
2016,3,15,16,30,307,69,704,15,70.25
2016,3,15,17,0,203,56,606,14,75.98
2016,3,15,17,30,103,40,443,12,81.84
2016,3,15,18,0,22,15,165,11,87.76
2016,3,15,18,30,0,0,0,10,93.72
2016,3,15,19,0,0,0,0,10,99.67
2016,3,15,19,30,0,0,0,10,105.57
2016,3,15,20,0,0,0,0,10,111.38
2016,3,15,20,30,0,0,0,9,117.06
2016,3,15,21,0,0,0,0,9,122.52
2016,3,15,21,30,0,0,0,9,127.69
2016,3,15,22,0,0,0,0,9,132.46
2016,3,15,22,30,0,0,0,9,136.67000000000002
2016,3,15,23,0,0,0,0,9,140.14
2016,3,15,23,30,0,0,0,8,142.66
2016,3,16,0,0,0,0,0,8,144.0
2016,3,16,0,30,0,0,0,8,144.04
2016,3,16,1,0,0,0,0,8,142.78
2016,3,16,1,30,0,0,0,8,140.33
2016,3,16,2,0,0,0,0,8,136.92000000000002
2016,3,16,2,30,0,0,0,8,132.74
2016,3,16,3,0,0,0,0,8,128.0
2016,3,16,3,30,0,0,0,8,122.85
2016,3,16,4,0,0,0,0,8,117.4
2016,3,16,4,30,0,0,0,8,111.73
2016,3,16,5,0,0,0,0,8,105.92
2016,3,16,5,30,0,0,0,8,100.01
2016,3,16,6,0,0,0,0,8,94.05
2016,3,16,6,30,18,14,114,9,88.08
2016,3,16,7,0,97,41,408,11,82.14
2016,3,16,7,30,197,59,582,12,76.27
2016,3,16,8,0,303,72,692,13,70.51
2016,3,16,8,30,406,81,766,14,64.91
2016,3,16,9,0,504,89,818,15,59.54
2016,3,16,9,30,592,95,856,16,54.49
2016,3,16,10,0,669,100,883,17,49.86
2016,3,16,10,30,733,103,903,17,45.8
2016,3,16,11,0,782,106,917,18,42.49
2016,3,16,11,30,816,107,926,18,40.1
2016,3,16,12,0,833,108,930,19,38.83
2016,3,16,12,30,832,107,930,19,38.78
2016,3,16,13,0,819,100,937,20,39.96
2016,3,16,13,30,786,99,928,20,42.26
2016,3,16,14,0,737,96,914,20,45.51
2016,3,16,14,30,674,93,894,20,49.51
2016,3,16,15,0,597,88,868,20,54.1
2016,3,16,15,30,510,83,831,19,59.120000000000005
2016,3,16,16,0,413,76,782,19,64.46000000000001
2016,3,16,16,30,311,67,712,17,70.04
2016,3,16,17,0,206,56,611,16,75.79
2016,3,16,17,30,105,40,452,15,81.65
