,Month,Day,Hour,GHI,Temperature
17469,7.0,1.0,23.0,0.0,15.1
17470,7.0,1.0,23.0,0.0,15.1
17471,7.0,1.0,23.0,0.0,15.1
17472,7.0,2.0,0.0,0.0,15.2
17473,7.0,2.0,0.0,0.0,15.2
17474,7.0,2.0,0.0,0.0,15.0
17475,7.0,2.0,0.0,0.0,15.0
17476,7.0,2.0,1.0,0.0,14.9
17477,7.0,2.0,1.0,0.0,14.9
17478,7.0,2.0,1.0,0.0,14.8
17479,7.0,2.0,1.0,0.0,14.8
17480,7.0,2.0,2.0,0.0,14.7
17481,7.0,2.0,2.0,0.0,14.7
17482,7.0,2.0,2.0,0.0,14.6
17483,7.0,2.0,2.0,0.0,14.6
17484,7.0,2.0,3.0,0.0,14.5
17485,7.0,2.0,3.0,0.0,14.5
17486,7.0,2.0,3.0,0.0,14.3
17487,7.0,2.0,3.0,0.0,14.3
17488,7.0,2.0,4.0,0.0,14.2
17489,7.0,2.0,4.0,0.0,14.2
17490,7.0,2.0,4.0,0.0,14.6
17491,7.0,2.0,4.0,0.0,14.6
17492,7.0,2.0,5.0,7.0,15.0
17493,7.0,2.0,5.0,7.0,15.0
17494,7.0,2.0,5.0,49.0,15.9
17495,7.0,2.0,5.0,49.0,15.9
17496,7.0,2.0,6.0,113.0,16.900000000000002
17497,7.0,2.0,6.0,113.0,16.900000000000002
17498,7.0,2.0,6.0,141.0,18.1
17499,7.0,2.0,6.0,141.0,18.1
17500,7.0,2.0,7.0,222.0,19.3
17501,7.0,2.0,7.0,222.0,19.3
17502,7.0,2.0,7.0,280.0,20.4
17503,7.0,2.0,7.0,280.0,20.4
17504,7.0,2.0,8.0,350.0,21.5
17505,7.0,2.0,8.0,350.0,21.5
17506,7.0,2.0,8.0,537.0,22.700000000000003
17507,7.0,2.0,8.0,537.0,22.700000000000003
17508,7.0,2.0,9.0,675.0,23.9
17509,7.0,2.0,9.0,675.0,23.9
17510,7.0,2.0,9.0,736.0,24.9
17511,7.0,2.0,9.0,736.0,24.9
17512,7.0,2.0,10.0,782.0,25.9
17513,7.0,2.0,10.0,782.0,25.9
17514,7.0,2.0,10.0,836.0,26.700000000000003
17515,7.0,2.0,10.0,836.0,26.700000000000003
17516,7.0,2.0,11.0,880.0,27.4
17517,7.0,2.0,11.0,880.0,27.4
17518,7.0,2.0,11.0,908.0,27.8
17519,7.0,2.0,11.0,908.0,27.8
17520,7.0,2.0,12.0,922.0,28.200000000000003
17521,7.0,2.0,12.0,922.0,28.200000000000003
17522,7.0,2.0,12.0,921.0,28.3
17523,7.0,2.0,12.0,921.0,28.3
17524,7.0,2.0,13.0,906.0,28.4
17525,7.0,2.0,13.0,906.0,28.4
17526,7.0,2.0,13.0,875.0,28.1
17527,7.0,2.0,13.0,875.0,28.1
17528,7.0,2.0,14.0,829.0,27.8
17529,7.0,2.0,14.0,829.0,27.8
17530,7.0,2.0,14.0,773.0,27.1
17531,7.0,2.0,14.0,773.0,27.1
17532,7.0,2.0,15.0,706.0,26.3
17533,7.0,2.0,15.0,706.0,26.3
17534,7.0,2.0,15.0,628.0,26.3
17535,7.0,2.0,15.0,628.0,26.3
17536,7.0,2.0,16.0,543.0,24.3
17537,7.0,2.0,16.0,543.0,24.3
17538,7.0,2.0,16.0,453.0,23.1
17539,7.0,2.0,16.0,453.0,23.1
17540,7.0,2.0,17.0,359.0,22.0
17541,7.0,2.0,17.0,359.0,22.0
17542,7.0,2.0,17.0,265.0,20.5
17543,7.0,2.0,17.0,265.0,20.5
17544,7.0,2.0,18.0,176.0,19.0
17545,7.0,2.0,18.0,176.0,19.0
17546,7.0,2.0,18.0,95.0,17.7
17547,7.0,2.0,18.0,95.0,17.7
17548,7.0,2.0,19.0,32.0,16.400000000000002
17549,7.0,2.0,19.0,32.0,16.400000000000002
17550,7.0,2.0,19.0,2.0,15.8
17551,7.0,2.0,19.0,2.0,15.8
17552,7.0,2.0,20.0,0.0,15.2
17553,7.0,2.0,20.0,0.0,15.2
17554,7.0,2.0,20.0,0.0,14.9
17555,7.0,2.0,20.0,0.0,14.9
17556,7.0,2.0,21.0,0.0,14.5
17557,7.0,2.0,21.0,0.0,14.5
17558,7.0,2.0,21.0,0.0,14.4
17559,7.0,2.0,21.0,0.0,14.4
17560,7.0,2.0,22.0,0.0,14.2
17561,7.0,2.0,22.0,0.0,14.2
17562,7.0,2.0,22.0,0.0,14.0
17563,7.0,2.0,22.0,0.0,14.0
17564,7.0,2.0,23.0,0.0,13.8
17565,7.0,2.0,23.0,0.0,13.8
17566,7.0,2.0,23.0,0.0,13.7
17567,7.0,2.0,23.0,0.0,13.7
17568,7.0,3.0,0.0,0.0,13.6
17569,7.0,3.0,0.0,0.0,13.6
17570,7.0,3.0,0.0,0.0,13.4
17571,7.0,3.0,0.0,0.0,13.4
17572,7.0,3.0,1.0,0.0,13.3
17573,7.0,3.0,1.0,0.0,13.3
17574,7.0,3.0,1.0,0.0,13.2
17575,7.0,3.0,1.0,0.0,13.2
17576,7.0,3.0,2.0,0.0,13.2
17577,7.0,3.0,2.0,0.0,13.2
17578,7.0,3.0,2.0,0.0,13.2
17579,7.0,3.0,2.0,0.0,13.2
17580,7.0,3.0,3.0,0.0,13.1
17581,7.0,3.0,3.0,0.0,13.1
17582,7.0,3.0,3.0,0.0,13.3
17583,7.0,3.0,3.0,0.0,13.3
17584,7.0,3.0,4.0,0.0,13.5
17585,7.0,3.0,4.0,0.0,13.5
17586,7.0,3.0,4.0,0.0,13.8
17587,7.0,3.0,4.0,0.0,13.8
17588,7.0,3.0,5.0,10.0,14.2
17589,7.0,3.0,5.0,10.0,14.2
17590,7.0,3.0,5.0,64.0,14.9
17591,7.0,3.0,5.0,64.0,14.9
17592,7.0,3.0,6.0,146.0,15.6
17593,7.0,3.0,6.0,146.0,15.6
17594,7.0,3.0,6.0,241.0,16.400000000000002
17595,7.0,3.0,6.0,241.0,16.400000000000002
17596,7.0,3.0,7.0,342.0,17.2
17597,7.0,3.0,7.0,342.0,17.2
17598,7.0,3.0,7.0,445.0,18.5
17599,7.0,3.0,7.0,445.0,18.5
17600,7.0,3.0,8.0,547.0,19.700000000000003
17601,7.0,3.0,8.0,547.0,19.700000000000003
17602,7.0,3.0,8.0,642.0,20.8
17603,7.0,3.0,8.0,642.0,20.8
17604,7.0,3.0,9.0,732.0,22.0
17605,7.0,3.0,9.0,732.0,22.0
17606,7.0,3.0,9.0,809.0,22.9
17607,7.0,3.0,9.0,809.0,22.9
17608,7.0,3.0,10.0,875.0,23.9
17609,7.0,3.0,10.0,875.0,23.9
17610,7.0,3.0,10.0,932.0,24.6
17611,7.0,3.0,10.0,932.0,24.6
17612,7.0,3.0,11.0,975.0,25.3
17613,7.0,3.0,11.0,975.0,25.3
17614,7.0,3.0,11.0,1004.0,25.700000000000003
17615,7.0,3.0,11.0,1004.0,25.700000000000003
17616,7.0,3.0,12.0,1018.0,26.0
17617,7.0,3.0,12.0,1018.0,26.0
17618,7.0,3.0,12.0,1015.0,26.1
17619,7.0,3.0,12.0,1015.0,26.1
17620,7.0,3.0,13.0,997.0,26.200000000000003
17621,7.0,3.0,13.0,997.0,26.200000000000003
17622,7.0,3.0,13.0,966.0,26.1
17623,7.0,3.0,13.0,966.0,26.1
17624,7.0,3.0,14.0,922.0,26.1
17625,7.0,3.0,14.0,922.0,26.1
17626,7.0,3.0,14.0,864.0,25.8
17627,7.0,3.0,14.0,864.0,25.8
17628,7.0,3.0,15.0,794.0,25.5
17629,7.0,3.0,15.0,794.0,25.5
17630,7.0,3.0,15.0,713.0,25.5
17631,7.0,3.0,15.0,713.0,25.5
17632,7.0,3.0,16.0,623.0,24.6
17633,7.0,3.0,16.0,623.0,24.6
17634,7.0,3.0,16.0,527.0,23.8
17635,7.0,3.0,16.0,527.0,23.8
17636,7.0,3.0,17.0,427.0,23.1
17637,7.0,3.0,17.0,427.0,23.1
17638,7.0,3.0,17.0,325.0,22.0
17639,7.0,3.0,17.0,325.0,22.0
17640,7.0,3.0,18.0,224.0,20.9
17641,7.0,3.0,18.0,224.0,20.9
17642,7.0,3.0,18.0,130.0,19.4
17643,7.0,3.0,18.0,130.0,19.4
17644,7.0,3.0,19.0,52.0,18.0
17645,7.0,3.0,19.0,52.0,18.0
17646,7.0,3.0,19.0,5.0,17.0
17647,7.0,3.0,19.0,5.0,17.0
17648,7.0,3.0,20.0,0.0,16.1
17649,7.0,3.0,20.0,0.0,16.1
17650,7.0,3.0,20.0,0.0,15.5
17651,7.0,3.0,20.0,0.0,15.5
17652,7.0,3.0,21.0,0.0,14.9
17653,7.0,3.0,21.0,0.0,14.9
17654,7.0,3.0,21.0,0.0,14.4
17655,7.0,3.0,21.0,0.0,14.4
17656,7.0,3.0,22.0,0.0,13.9
17657,7.0,3.0,22.0,0.0,13.9
17658,7.0,3.0,22.0,0.0,13.7
17659,7.0,3.0,22.0,0.0,13.7
17660,7.0,3.0,23.0,0.0,13.6
17661,7.0,3.0,23.0,0.0,13.6
17662,7.0,3.0,23.0,0.0,13.6
17663,7.0,3.0,23.0,0.0,13.6
17664,7.0,4.0,0.0,0.0,13.5
17665,7.0,4.0,0.0,0.0,13.5
17666,7.0,4.0,0.0,0.0,13.4
17667,7.0,4.0,0.0,0.0,13.4
17668,7.0,4.0,1.0,0.0,13.3
17669,7.0,4.0,1.0,0.0,13.3
17670,7.0,4.0,1.0,0.0,13.2
17671,7.0,4.0,1.0,0.0,13.2
17672,7.0,4.0,2.0,0.0,13.1
17673,7.0,4.0,2.0,0.0,13.1
17674,7.0,4.0,2.0,0.0,13.0
17675,7.0,4.0,2.0,0.0,13.0
17676,7.0,4.0,3.0,0.0,12.9
17677,7.0,4.0,3.0,0.0,12.9
17678,7.0,4.0,3.0,0.0,12.9
17679,7.0,4.0,3.0,0.0,12.9
17680,7.0,4.0,4.0,0.0,12.8
17681,7.0,4.0,4.0,0.0,12.8
17682,7.0,4.0,4.0,0.0,13.2
17683,7.0,4.0,4.0,0.0,13.2
17684,7.0,4.0,5.0,10.0,13.6
17685,7.0,4.0,5.0,10.0,13.6
17686,7.0,4.0,5.0,65.0,14.5
17687,7.0,4.0,5.0,65.0,14.5
17688,7.0,4.0,6.0,146.0,15.3
17689,7.0,4.0,6.0,146.0,15.3
17690,7.0,4.0,6.0,241.0,16.400000000000002
17691,7.0,4.0,6.0,241.0,16.400000000000002
17692,7.0,4.0,7.0,341.0,17.400000000000002
17693,7.0,4.0,7.0,341.0,17.400000000000002
17694,7.0,4.0,7.0,443.0,18.4
17695,7.0,4.0,7.0,443.0,18.4
17696,7.0,4.0,8.0,543.0,19.5
17697,7.0,4.0,8.0,543.0,19.5
17698,7.0,4.0,8.0,639.0,20.5
17699,7.0,4.0,8.0,639.0,20.5
17700,7.0,4.0,9.0,727.0,21.6
17701,7.0,4.0,9.0,727.0,21.6
17702,7.0,4.0,9.0,805.0,22.6
17703,7.0,4.0,9.0,805.0,22.6
17704,7.0,4.0,10.0,872.0,23.6
17705,7.0,4.0,10.0,872.0,23.6
17706,7.0,4.0,10.0,927.0,24.4
17707,7.0,4.0,10.0,927.0,24.4
17708,7.0,4.0,11.0,970.0,25.200000000000003
17709,7.0,4.0,11.0,970.0,25.200000000000003
17710,7.0,4.0,11.0,999.0,25.6
17711,7.0,4.0,11.0,999.0,25.6
17712,7.0,4.0,12.0,1013.0,26.0
17713,7.0,4.0,12.0,1013.0,26.0
17714,7.0,4.0,12.0,1011.0,26.200000000000003
17715,7.0,4.0,12.0,1011.0,26.200000000000003
17716,7.0,4.0,13.0,996.0,26.4
17717,7.0,4.0,13.0,996.0,26.4
17718,7.0,4.0,13.0,967.0,26.4
17719,7.0,4.0,13.0,967.0,26.4
17720,7.0,4.0,14.0,923.0,26.5
17721,7.0,4.0,14.0,923.0,26.5
17722,7.0,4.0,14.0,866.0,26.3
17723,7.0,4.0,14.0,866.0,26.3
17724,7.0,4.0,15.0,798.0,26.1
17725,7.0,4.0,15.0,798.0,26.1
17726,7.0,4.0,15.0,717.0,26.1
17727,7.0,4.0,15.0,717.0,26.1
17728,7.0,4.0,16.0,629.0,25.200000000000003
17729,7.0,4.0,16.0,629.0,25.200000000000003
17730,7.0,4.0,16.0,534.0,24.4
17731,7.0,4.0,16.0,534.0,24.4
17732,7.0,4.0,17.0,434.0,23.6
17733,7.0,4.0,17.0,434.0,23.6
17734,7.0,4.0,17.0,331.0,22.3
17735,7.0,4.0,17.0,331.0,22.3
17736,7.0,4.0,18.0,231.0,21.0
17737,7.0,4.0,18.0,231.0,21.0
17738,7.0,4.0,18.0,135.0,19.3
17739,7.0,4.0,18.0,135.0,19.3
17740,7.0,4.0,19.0,55.0,17.6
17741,7.0,4.0,19.0,55.0,17.6
17742,7.0,4.0,19.0,5.0,16.7
17743,7.0,4.0,19.0,5.0,16.7
17744,7.0,4.0,20.0,0.0,15.8
17745,7.0,4.0,20.0,0.0,15.8
17746,7.0,4.0,20.0,0.0,15.3
17747,7.0,4.0,20.0,0.0,15.3
17748,7.0,4.0,21.0,0.0,14.8
17749,7.0,4.0,21.0,0.0,14.8
17750,7.0,4.0,21.0,0.0,14.4
17751,7.0,4.0,21.0,0.0,14.4
17752,7.0,4.0,22.0,0.0,14.0
17753,7.0,4.0,22.0,0.0,14.0
17754,7.0,4.0,22.0,0.0,13.6
17755,7.0,4.0,22.0,0.0,13.6
17756,7.0,4.0,23.0,0.0,13.3
17757,7.0,4.0,23.0,0.0,13.3
17758,7.0,4.0,23.0,0.0,13.2
17759,7.0,4.0,23.0,0.0,13.2
17760,7.0,5.0,0.0,0.0,13.0
17761,7.0,5.0,0.0,0.0,13.0
17762,7.0,5.0,0.0,0.0,12.9
17763,7.0,5.0,0.0,0.0,12.9
17764,7.0,5.0,1.0,0.0,12.7
17765,7.0,5.0,1.0,0.0,12.7
17766,7.0,5.0,1.0,0.0,12.5
17767,7.0,5.0,1.0,0.0,12.5
17768,7.0,5.0,2.0,0.0,12.3
17769,7.0,5.0,2.0,0.0,12.3
17770,7.0,5.0,2.0,0.0,12.2
17771,7.0,5.0,2.0,0.0,12.2
17772,7.0,5.0,3.0,0.0,12.0
17773,7.0,5.0,3.0,0.0,12.0
17774,7.0,5.0,3.0,0.0,11.8
17775,7.0,5.0,3.0,0.0,11.8
17776,7.0,5.0,4.0,0.0,11.6
17777,7.0,5.0,4.0,0.0,11.6
17778,7.0,5.0,4.0,0.0,12.2
17779,7.0,5.0,4.0,0.0,12.2
17780,7.0,5.0,5.0,7.0,12.8
17781,7.0,5.0,5.0,7.0,12.8
17782,7.0,5.0,5.0,12.0,14.1
17783,7.0,5.0,5.0,12.0,14.1
17784,7.0,5.0,6.0,25.0,15.5
17785,7.0,5.0,6.0,25.0,15.5
17786,7.0,5.0,6.0,44.0,16.7
17787,7.0,5.0,6.0,44.0,16.7
17788,7.0,5.0,7.0,106.0,17.900000000000002
17789,7.0,5.0,7.0,106.0,17.900000000000002
17790,7.0,5.0,7.0,264.0,19.200000000000003
17791,7.0,5.0,7.0,264.0,19.200000000000003
17792,7.0,5.0,8.0,542.0,20.6
17793,7.0,5.0,8.0,542.0,20.6
17794,7.0,5.0,8.0,652.0,22.0
17795,7.0,5.0,8.0,652.0,22.0
17796,7.0,5.0,9.0,741.0,23.5
17797,7.0,5.0,9.0,741.0,23.5
17798,7.0,5.0,9.0,820.0,25.0
17799,7.0,5.0,9.0,820.0,25.0
17800,7.0,5.0,10.0,888.0,26.5
17801,7.0,5.0,10.0,888.0,26.5
17802,7.0,5.0,10.0,943.0,27.8
17803,7.0,5.0,10.0,943.0,27.8
17804,7.0,5.0,11.0,984.0,29.200000000000003
17805,7.0,5.0,11.0,984.0,29.200000000000003
17806,7.0,5.0,11.0,1012.0,30.1
17807,7.0,5.0,11.0,1012.0,30.1
17808,7.0,5.0,12.0,1025.0,31.1
17809,7.0,5.0,12.0,1025.0,31.1
17810,7.0,5.0,12.0,1020.0,31.6
17811,7.0,5.0,12.0,1020.0,31.6
17812,7.0,5.0,13.0,1000.0,32.1
17813,7.0,5.0,13.0,1000.0,32.1
17814,7.0,5.0,13.0,967.0,32.2
17815,7.0,5.0,13.0,967.0,32.2
17816,7.0,5.0,14.0,922.0,32.2
17817,7.0,5.0,14.0,922.0,32.2
17818,7.0,5.0,14.0,862.0,32.0
17819,7.0,5.0,14.0,862.0,32.0
17820,7.0,5.0,15.0,793.0,31.700000000000003
17821,7.0,5.0,15.0,793.0,31.700000000000003
17822,7.0,5.0,15.0,713.0,31.700000000000003
17823,7.0,5.0,15.0,713.0,31.700000000000003
17824,7.0,5.0,16.0,622.0,30.6
17825,7.0,5.0,16.0,622.0,30.6
17826,7.0,5.0,16.0,525.0,29.700000000000003
17827,7.0,5.0,16.0,525.0,29.700000000000003
17828,7.0,5.0,17.0,424.0,28.9
17829,7.0,5.0,17.0,424.0,28.9
17830,7.0,5.0,17.0,322.0,27.4
17831,7.0,5.0,17.0,322.0,27.4
17832,7.0,5.0,18.0,219.0,26.0
17833,7.0,5.0,18.0,219.0,26.0
17834,7.0,5.0,18.0,130.0,24.3
17835,7.0,5.0,18.0,130.0,24.3
17836,7.0,5.0,19.0,46.0,22.6
17837,7.0,5.0,19.0,46.0,22.6
17838,7.0,5.0,19.0,4.0,21.6
17839,7.0,5.0,19.0,4.0,21.6
17840,7.0,5.0,20.0,0.0,20.6
17841,7.0,5.0,20.0,0.0,20.6
17842,7.0,5.0,20.0,0.0,20.0
17843,7.0,5.0,20.0,0.0,20.0
17844,7.0,5.0,21.0,0.0,19.3
17845,7.0,5.0,21.0,0.0,19.3
17846,7.0,5.0,21.0,0.0,18.8
17847,7.0,5.0,21.0,0.0,18.8
17848,7.0,5.0,22.0,0.0,18.3
17849,7.0,5.0,22.0,0.0,18.3
17850,7.0,5.0,22.0,0.0,17.900000000000002
17851,7.0,5.0,22.0,0.0,17.900000000000002
17852,7.0,5.0,23.0,0.0,17.6
17853,7.0,5.0,23.0,0.0,17.6
17854,7.0,5.0,23.0,0.0,17.400000000000002
17855,7.0,5.0,23.0,0.0,17.400000000000002
17856,7.0,6.0,0.0,0.0,17.2
17857,7.0,6.0,0.0,0.0,17.2
17858,7.0,6.0,0.0,0.0,17.2
17859,7.0,6.0,0.0,0.0,17.2
17860,7.0,6.0,1.0,0.0,17.1
17861,7.0,6.0,1.0,0.0,17.1
17862,7.0,6.0,1.0,0.0,17.1
17863,7.0,6.0,1.0,0.0,17.1
17864,7.0,6.0,2.0,0.0,17.1
17865,7.0,6.0,2.0,0.0,17.1
17866,7.0,6.0,2.0,0.0,17.1
17867,7.0,6.0,2.0,0.0,17.1
17868,7.0,6.0,3.0,0.0,17.1
17869,7.0,6.0,3.0,0.0,17.1
17870,7.0,6.0,3.0,0.0,17.1
17871,7.0,6.0,3.0,0.0,17.1
17872,7.0,6.0,4.0,0.0,17.1
17873,7.0,6.0,4.0,0.0,17.1
17874,7.0,6.0,4.0,0.0,17.3
17875,7.0,6.0,4.0,0.0,17.3
17876,7.0,6.0,5.0,1.0,17.5
17877,7.0,6.0,5.0,1.0,17.5
17878,7.0,6.0,5.0,5.0,18.0
17879,7.0,6.0,5.0,5.0,18.0
17880,7.0,6.0,6.0,7.0,18.5
17881,7.0,6.0,6.0,7.0,18.5
17882,7.0,6.0,6.0,29.0,19.1
17883,7.0,6.0,6.0,29.0,19.1
17884,7.0,6.0,7.0,103.0,19.8
17885,7.0,6.0,7.0,103.0,19.8
17886,7.0,6.0,7.0,97.0,20.700000000000003
17887,7.0,6.0,7.0,97.0,20.700000000000003
17888,7.0,6.0,8.0,78.0,21.700000000000003
17889,7.0,6.0,8.0,78.0,21.700000000000003
17890,7.0,6.0,8.0,137.0,23.200000000000003
17891,7.0,6.0,8.0,137.0,23.200000000000003
17892,7.0,6.0,9.0,214.0,24.8
17893,7.0,6.0,9.0,214.0,24.8
17894,7.0,6.0,9.0,637.0,26.700000000000003
17895,7.0,6.0,9.0,637.0,26.700000000000003
17896,7.0,6.0,10.0,835.0,28.5
17897,7.0,6.0,10.0,835.0,28.5
17898,7.0,6.0,10.0,891.0,30.5
17899,7.0,6.0,10.0,891.0,30.5
17900,7.0,6.0,11.0,934.0,32.4
17901,7.0,6.0,11.0,934.0,32.4
17902,7.0,6.0,11.0,963.0,33.300000000000004
17903,7.0,6.0,11.0,963.0,33.300000000000004
17904,7.0,6.0,12.0,978.0,34.1
17905,7.0,6.0,12.0,978.0,34.1
17906,7.0,6.0,12.0,979.0,34.300000000000004
17907,7.0,6.0,12.0,979.0,34.300000000000004
17908,7.0,6.0,13.0,965.0,34.5
17909,7.0,6.0,13.0,965.0,34.5
17910,7.0,6.0,13.0,937.0,34.300000000000004
17911,7.0,6.0,13.0,937.0,34.300000000000004
17912,7.0,6.0,14.0,895.0,34.2
17913,7.0,6.0,14.0,895.0,34.2
17914,7.0,6.0,14.0,839.0,33.7
17915,7.0,6.0,14.0,839.0,33.7
17916,7.0,6.0,15.0,683.0,33.300000000000004
17917,7.0,6.0,15.0,683.0,33.300000000000004
17918,7.0,6.0,15.0,658.0,33.300000000000004
17919,7.0,6.0,15.0,658.0,33.300000000000004
17920,7.0,6.0,16.0,592.0,31.700000000000003
17921,7.0,6.0,16.0,592.0,31.700000000000003
17922,7.0,6.0,16.0,506.0,30.6
17923,7.0,6.0,16.0,506.0,30.6
17924,7.0,6.0,17.0,389.0,29.5
17925,7.0,6.0,17.0,389.0,29.5
17926,7.0,6.0,17.0,262.0,28.0
17927,7.0,6.0,17.0,262.0,28.0
17928,7.0,6.0,18.0,164.0,26.4
17929,7.0,6.0,18.0,164.0,26.4
17930,7.0,6.0,18.0,77.0,24.8
17931,7.0,6.0,18.0,77.0,24.8
17932,7.0,6.0,19.0,30.0,23.200000000000003
17933,7.0,6.0,19.0,30.0,23.200000000000003
17934,7.0,6.0,19.0,3.0,22.3
17935,7.0,6.0,19.0,3.0,22.3
17936,7.0,6.0,20.0,0.0,21.3
17937,7.0,6.0,20.0,0.0,21.3
17938,7.0,6.0,20.0,0.0,20.8
17939,7.0,6.0,20.0,0.0,20.8
17940,7.0,6.0,21.0,0.0,20.3
17941,7.0,6.0,21.0,0.0,20.3
17942,7.0,6.0,21.0,0.0,19.9
17943,7.0,6.0,21.0,0.0,19.9
17944,7.0,6.0,22.0,0.0,19.5
17945,7.0,6.0,22.0,0.0,19.5
17946,7.0,6.0,22.0,0.0,19.200000000000003
17947,7.0,6.0,22.0,0.0,19.200000000000003
17948,7.0,6.0,23.0,0.0,19.0
17949,7.0,6.0,23.0,0.0,19.0
17950,7.0,6.0,23.0,0.0,18.8
17951,7.0,6.0,23.0,0.0,18.8
17952,7.0,7.0,0.0,0.0,18.6
17953,7.0,7.0,0.0,0.0,18.6
17954,7.0,7.0,0.0,0.0,18.3
17955,7.0,7.0,0.0,0.0,18.3
17956,7.0,7.0,1.0,0.0,17.900000000000002
17957,7.0,7.0,1.0,0.0,17.900000000000002
17958,7.0,7.0,1.0,0.0,17.5
17959,7.0,7.0,1.0,0.0,17.5
17960,7.0,7.0,2.0,0.0,17.1
17961,7.0,7.0,2.0,0.0,17.1
17962,7.0,7.0,2.0,0.0,16.8
17963,7.0,7.0,2.0,0.0,16.8
17964,7.0,7.0,3.0,0.0,16.5
17965,7.0,7.0,3.0,0.0,16.5
17966,7.0,7.0,3.0,0.0,16.3
17967,7.0,7.0,3.0,0.0,16.3
17968,7.0,7.0,4.0,0.0,16.0
17969,7.0,7.0,4.0,0.0,16.0
17970,7.0,7.0,4.0,0.0,16.6
17971,7.0,7.0,4.0,0.0,16.6
17972,7.0,7.0,5.0,10.0,17.1
17973,7.0,7.0,5.0,10.0,17.1
17974,7.0,7.0,5.0,65.0,18.1
17975,7.0,7.0,5.0,65.0,18.1
17976,7.0,7.0,6.0,147.0,19.1
17977,7.0,7.0,6.0,147.0,19.1
17978,7.0,7.0,6.0,243.0,20.700000000000003
17979,7.0,7.0,6.0,243.0,20.700000000000003
17980,7.0,7.0,7.0,345.0,22.3
17981,7.0,7.0,7.0,345.0,22.3
17982,7.0,7.0,7.0,399.0,23.700000000000003
17983,7.0,7.0,7.0,399.0,23.700000000000003
17984,7.0,7.0,8.0,501.0,25.1
17985,7.0,7.0,8.0,501.0,25.1
17986,7.0,7.0,8.0,639.0,26.3
17987,7.0,7.0,8.0,639.0,26.3
17988,7.0,7.0,9.0,726.0,27.6
17989,7.0,7.0,9.0,726.0,27.6
17990,7.0,7.0,9.0,804.0,28.5
17991,7.0,7.0,9.0,804.0,28.5
17992,7.0,7.0,10.0,871.0,29.4
17993,7.0,7.0,10.0,871.0,29.4
17994,7.0,7.0,10.0,927.0,30.200000000000003
17995,7.0,7.0,10.0,927.0,30.200000000000003
17996,7.0,7.0,11.0,970.0,30.9
17997,7.0,7.0,11.0,970.0,30.9
17998,7.0,7.0,11.0,998.0,31.4
17999,7.0,7.0,11.0,998.0,31.4
18000,7.0,7.0,12.0,1012.0,31.9
18001,7.0,7.0,12.0,1012.0,31.9
18002,7.0,7.0,12.0,1008.0,32.2
18003,7.0,7.0,12.0,1008.0,32.2
18004,7.0,7.0,13.0,987.0,32.5
18005,7.0,7.0,13.0,987.0,32.5
18006,7.0,7.0,13.0,936.0,32.4
18007,7.0,7.0,13.0,936.0,32.4
18008,7.0,7.0,14.0,853.0,32.300000000000004
18009,7.0,7.0,14.0,853.0,32.300000000000004
18010,7.0,7.0,14.0,828.0,31.700000000000003
18011,7.0,7.0,14.0,828.0,31.700000000000003
18012,7.0,7.0,15.0,762.0,31.1
18013,7.0,7.0,15.0,762.0,31.1
18014,7.0,7.0,15.0,690.0,31.1
18015,7.0,7.0,15.0,690.0,31.1
18016,7.0,7.0,16.0,616.0,29.3
18017,7.0,7.0,16.0,616.0,29.3
18018,7.0,7.0,16.0,522.0,28.0
18019,7.0,7.0,16.0,522.0,28.0
18020,7.0,7.0,17.0,424.0,26.8
18021,7.0,7.0,17.0,424.0,26.8
18022,7.0,7.0,17.0,324.0,25.0
18023,7.0,7.0,17.0,324.0,25.0
18024,7.0,7.0,18.0,225.0,23.3
18025,7.0,7.0,18.0,225.0,23.3
18026,7.0,7.0,18.0,133.0,21.6
18027,7.0,7.0,18.0,133.0,21.6
18028,7.0,7.0,19.0,54.0,19.9
18029,7.0,7.0,19.0,54.0,19.9
18030,7.0,7.0,19.0,5.0,19.0
18031,7.0,7.0,19.0,5.0,19.0
18032,7.0,7.0,20.0,0.0,18.1
18033,7.0,7.0,20.0,0.0,18.1
18034,7.0,7.0,20.0,0.0,17.7
18035,7.0,7.0,20.0,0.0,17.7
18036,7.0,7.0,21.0,0.0,17.2
18037,7.0,7.0,21.0,0.0,17.2
18038,7.0,7.0,21.0,0.0,17.0
18039,7.0,7.0,21.0,0.0,17.0
18040,7.0,7.0,22.0,0.0,16.7
18041,7.0,7.0,22.0,0.0,16.7
18042,7.0,7.0,22.0,0.0,16.5
18043,7.0,7.0,22.0,0.0,16.5
18044,7.0,7.0,23.0,0.0,16.3
18045,7.0,7.0,23.0,0.0,16.3
18046,7.0,7.0,23.0,0.0,16.1
18047,7.0,7.0,23.0,0.0,16.1
18048,7.0,8.0,0.0,0.0,16.0
18049,7.0,8.0,0.0,0.0,16.0
18050,7.0,8.0,0.0,0.0,15.7
18051,7.0,8.0,0.0,0.0,15.7
18052,7.0,8.0,1.0,0.0,15.4
18053,7.0,8.0,1.0,0.0,15.4
18054,7.0,8.0,1.0,0.0,15.0
18055,7.0,8.0,1.0,0.0,15.0
18056,7.0,8.0,2.0,0.0,14.7
18057,7.0,8.0,2.0,0.0,14.7
18058,7.0,8.0,2.0,0.0,14.5
18059,7.0,8.0,2.0,0.0,14.5
18060,7.0,8.0,3.0,0.0,14.2
